Time,GPU Util (%),Memory Used (MB),Temp (C)
19:45:08.414,100,815,47
19:45:08.514,38,815,47
19:45:08.615,100,815,47
19:45:08.717,100,815,47
19:45:08.818,78,815,47
19:45:08.919,78,815,47
19:45:09.019,63,815,47
19:45:09.119,100,815,47
19:45:09.222,100,815,47
19:45:09.323,40,815,47
19:45:09.423,100,815,47
19:45:09.524,100,815,47
19:45:09.625,58,815,47
19:45:09.728,58,815,48
19:45:09.828,82,815,48
19:45:09.929,100,815,48
19:45:10.030,100,815,48
19:45:10.131,49,815,48
19:45:10.233,49,815,48
19:45:10.334,100,815,48
19:45:10.435,61,815,48
19:45:10.535,61,815,48
19:45:10.636,95,815,48
19:45:10.738,95,815,48
19:45:10.839,99,815,48
19:45:10.940,55,815,48
19:45:11.041,55,815,48
19:45:11.141,100,815,48
19:45:11.245,100,815,47
19:45:11.345,60,815,47
19:45:11.445,100,815,47
19:45:11.546,100,815,47
19:45:11.647,80,815,47
19:45:11.751,80,815,48
19:45:11.851,74,815,48
19:45:11.952,95,815,48
19:45:12.052,95,815,48
19:45:12.153,33,815,48
19:45:12.255,33,815,47
19:45:12.356,100,815,47
19:45:12.457,37,815,47
19:45:12.558,37,815,47
19:45:12.659,85,815,47
19:45:12.762,85,815,47
19:45:12.863,75,815,47
19:45:12.964,44,815,47
19:45:13.064,44,815,47
19:45:13.165,100,815,47
19:45:13.267,100,815,47
19:45:13.368,52,815,47
19:45:13.468,96,815,47
19:45:13.569,96,815,47
19:45:13.670,100,815,47
19:45:13.772,58,815,48
19:45:13.873,58,815,48
19:45:13.973,100,815,48
19:45:14.074,100,815,48
19:45:14.174,48,815,48
19:45:14.277,100,815,48
19:45:14.378,100,815,48
19:45:14.478,55,815,48
19:45:14.579,55,815,48
19:45:14.679,74,815,48
19:45:14.782,100,815,47
19:45:14.882,100,815,47
19:45:14.983,32,815,47
19:45:15.083,32,815,47
19:45:15.184,100,815,47
19:45:15.286,47,815,47
19:45:15.387,47,815,47
19:45:15.487,84,815,47
19:45:15.588,84,815,47
19:45:15.688,88,815,47
19:45:15.791,37,815,48
19:45:15.892,37,815,48
19:45:15.992,100,815,48
19:45:16.093,100,815,48
19:45:16.193,44,815,48
19:45:16.296,88,815,48
19:45:16.396,88,815,48
19:45:16.497,100,815,48
19:45:16.597,100,815,48
19:45:16.698,47,815,48
19:45:16.801,100,815,49
19:45:16.901,100,815,49
19:45:17.001,54,815,49
19:45:17.102,54,815,49
19:45:17.202,100,815,49
19:45:17.305,93,815,47
19:45:17.406,93,815,47
19:45:17.506,65,815,47
19:45:17.607,65,815,47
19:45:17.707,100,815,47
19:45:17.810,52,815,48
19:45:17.910,52,815,48
19:45:18.010,100,815,48
19:45:18.111,100,815,48
19:45:18.211,77,815,48
19:45:18.316,84,815,48
19:45:18.417,84,815,48
19:45:18.517,92,815,48
19:45:18.618,38,815,48
19:45:18.718,38,815,48
19:45:18.821,100,815,48
19:45:18.922,100,815,48
19:45:19.024,54,815,48
19:45:19.124,90,815,48
19:45:19.225,90,815,48
19:45:19.327,94,815,48
19:45:19.428,94,815,48
19:45:19.528,50,815,48
19:45:19.629,100,815,48
19:45:19.730,100,815,48
19:45:19.833,45,815,48
19:45:19.934,45,815,48
19:45:20.034,100,815,48
19:45:20.135,79,815,48
19:45:20.236,79,815,48
19:45:20.339,55,815,48
19:45:20.439,55,815,48
19:45:20.540,100,815,48
19:45:20.640,22,815,48
19:45:20.741,22,815,48
19:45:20.843,100,815,48
19:45:20.944,100,815,48
19:45:21.045,68,815,48
19:45:21.146,66,815,48
19:45:21.246,66,815,48
19:45:21.349,100,815,48
19:45:21.449,100,815,48
19:45:21.550,20,815,48
19:45:21.651,100,815,48
19:45:21.752,100,815,48
19:45:21.855,55,815,47
19:45:21.955,55,815,47
19:45:22.056,69,815,47
19:45:22.156,96,815,47
19:45:22.257,96,815,47
19:45:22.359,29,815,48
19:45:22.461,100,815,48
19:45:22.561,100,815,48
19:45:22.662,45,815,48
19:45:22.762,45,815,48
19:45:22.865,88,815,48
19:45:22.965,85,815,48
19:45:23.066,85,815,48
19:45:23.167,48,815,48
19:45:23.267,48,815,48
19:45:23.370,100,815,48
19:45:23.471,47,815,48
19:45:23.571,47,815,48
19:45:23.672,100,815,48
19:45:23.773,100,815,48
19:45:23.875,77,815,48
19:45:23.976,67,815,48
19:45:24.077,67,815,48
19:45:24.177,100,815,48
19:45:24.278,100,815,48
19:45:24.381,48,815,48
19:45:24.481,100,815,48
19:45:24.582,100,815,48
19:45:24.683,64,815,48
19:45:24.783,64,815,48
19:45:24.886,87,815,49
19:45:24.986,79,815,49
19:45:25.087,79,815,49
19:45:25.187,39,815,49
19:45:25.288,39,815,49
19:45:25.390,100,815,48
19:45:25.491,25,815,48
19:45:25.591,25,815,48
19:45:25.692,99,815,48
19:45:25.792,99,815,48
19:45:25.895,67,815,48
19:45:25.996,59,815,48
19:45:26.096,59,815,48
19:45:26.197,100,815,48
19:45:26.297,100,815,48
19:45:26.400,25,815,48
19:45:26.500,100,815,48
19:45:26.601,100,815,48
19:45:26.702,41,815,48
19:45:26.802,41,815,48
19:45:26.905,78,815,48
19:45:27.005,86,815,48
19:45:27.106,86,815,48
19:45:27.206,30,815,48
19:45:27.308,30,815,48
19:45:27.410,100,815,48
19:45:27.511,28,815,48
19:45:27.612,28,815,48
19:45:27.712,81,815,48
19:45:27.813,80,815,48
19:45:27.916,80,815,48
19:45:28.017,42,815,48
19:45:28.118,42,815,48
19:45:28.218,100,815,48
19:45:28.319,25,815,48
19:45:28.422,25,815,48
19:45:28.522,100,815,48
19:45:28.623,100,815,48
19:45:28.723,66,815,48
19:45:28.824,63,815,48
19:45:28.927,63,815,48
19:45:29.028,100,815,48
19:45:29.129,100,815,48
19:45:29.230,30,815,48
19:45:29.330,100,815,48
19:45:29.433,100,815,48
19:45:29.534,57,815,48
19:45:29.635,57,815,48
19:45:29.736,74,815,48
19:45:29.836,100,815,48
19:45:29.939,100,815,48
19:45:30.040,42,815,48
19:45:30.141,42,815,48
19:45:30.242,100,815,48
19:45:30.343,37,815,48
19:45:30.450,37,815,49
19:45:30.551,94,815,49
19:45:30.652,94,815,49
19:45:30.752,99,815,49
19:45:30.853,47,815,49
19:45:30.955,47,815,48
19:45:31.057,100,815,48
